trainSet,trainLabel
../datasets/processedDataset/train/happy/Training_41712138_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_41716944_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_41739162_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_41740587_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_41767202_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_41768734_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4181294_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_41820213_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_41821373_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4182338_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_41832993_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_41842865_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4185635_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_41860160_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_41875826_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_41877278_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_41892550_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_41911895_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_41915741_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_41936099_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_41982453_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_41992061_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_41997959_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_41998278_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42029316_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42053011_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42063182_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42075118_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42080017_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4209568_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42097787_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42103291_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42104195_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42120585_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42121877_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42123308_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42245688_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42282892_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42289026_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42296136_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42300020_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42300338_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42305373_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42341840_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42353942_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42354594_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42358145_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42392513_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42437307_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42437925_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42473792_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4250285_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42505034_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42525079_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42563622_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42567457_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42588871_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42594649_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42629702_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42632339_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42633111_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42637240_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42663583_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42665276_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42668853_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42684969_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42686453_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42693469_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42694420_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42701571_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42717711_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4272333_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42731312_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42760420_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42783503_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42785208_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42790996_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42792294_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42801560_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42820422_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42827552_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42830755_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42839287_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42845711_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42856422_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42862805_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42870272_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4289906_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42907227_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42922126_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42932161_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4294311_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42961622_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_42974881_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_430147_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43034459_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43069616_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43102995_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43118998_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43123719_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43153333_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43174557_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43179020_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43203416_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43210198_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43228222_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43266490_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43272905_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43282001_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4329949_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4331014_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43344839_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43350648_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43362955_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43367374_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43380051_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43448276_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43457332_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43459769_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43466935_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43485013_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43509417_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4351422_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43552445_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43557081_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43560211_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43568591_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43572718_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43575630_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43576143_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4359760_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43661111_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43672267_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43673323_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43687155_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43695949_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43711045_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43754220_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43771635_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43774928_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43781228_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43812410_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43813329_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43845822_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43851987_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43880939_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43901344_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43902978_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43903422_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43935420_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43962024_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_43988641_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44040821_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44045488_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44045838_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44065364_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44065414_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44088656_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44116654_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44123030_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44128653_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44144178_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44158921_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44173191_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44215048_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44217276_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44236828_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44238669_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44243624_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44245102_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44267850_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44314963_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4431710_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44317542_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44322637_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4433687_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44352305_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44362761_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44373660_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44397042_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44398410_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4443327_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44442984_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44451170_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44451520_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44463732_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44466245_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44494822_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44557501_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4460748_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44647057_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44662174_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44665645_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44668719_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44673152_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44692732_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44727865_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44728274_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44748036_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44780329_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44780773_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44807168_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44811771_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44859116_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44869747_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4487070_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4490501_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44914480_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44930767_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44938931_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44940049_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4495415_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44988762_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_44989481_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45015943_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45016309_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45030478_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45051432_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45060858_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45089198_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45089464_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45091474_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45107540_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45115516_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45117754_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45127992_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45145847_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4524589_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4525635_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45264557_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45300648_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45308640_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45313199_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45336730_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45339836_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45371810_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45374450_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45375293_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45379855_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45399707_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45403644_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45411408_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45416934_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45425039_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45439091_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45440006_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45463269_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45475668_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45487918_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45498839_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45524596_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45532533_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45548550_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45567441_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4557105_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45598230_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45600977_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45601226_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45604927_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45610444_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45617521_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45644624_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45677306_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45687515_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45705310_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4575219_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45758012_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45766025_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45801924_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45809043_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45848839_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45850959_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45884752_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45896991_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45907363_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45922333_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45937930_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45948451_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45957781_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45958537_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45966739_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45972558_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_45988394_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46005485_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46007711_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46013551_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4602104_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4607488_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46120187_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46133958_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46142585_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46147894_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46148634_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46155064_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46172516_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46176962_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46191606_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4622004_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46223792_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46251070_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46295727_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46334744_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46348301_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46361672_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46371334_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4641127_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46416822_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46421069_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46424635_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4646695_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46473303_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46507034_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46521684_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46546196_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46559828_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46583470_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46595002_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46599455_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46659848_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46719576_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46737305_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46747707_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46757857_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46777059_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46789907_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46807257_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46839003_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46880224_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46888260_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46908272_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46918975_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46933826_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46939938_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46943702_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46944403_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46964584_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46972785_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46988801_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_46991180_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47005251_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47017843_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47060911_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47071880_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47109432_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47128724_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47131698_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47135034_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47153465_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47178464_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4717939_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47216824_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47239437_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47256180_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47295301_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47307735_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47329040_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47334198_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4735257_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47372720_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47391517_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47403314_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47409046_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47477059_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47490067_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4751179_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47570761_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47574905_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47584390_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4759204_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47611630_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47613435_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47629240_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47636305_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47641621_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47654964_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47673083_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47674758_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47706535_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47716624_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47723214_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47732002_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47743401_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47757511_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4776074_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4778265_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47823483_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4787006_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47893821_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47902336_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4791031_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47910475_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4791103_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47915502_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47925105_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47941617_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47954289_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47964091_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_47986778_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_48012467_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4802286_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_48030711_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_48044424_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_48061876_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_48076410_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_48099931_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_48107098_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_48158853_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_48182985_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_48194619_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_48200032_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_48219802_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_48228333_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_48232460_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4824309_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_48243367_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_4824365_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_48251564_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_48283803_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_48288463_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_48294390_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_48320489_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_48330282_N95.jpg,happy
../datasets/processedDataset/train/happy/Training_48338474_N95.jpg,happy
